Incident_ID,Summary,ContactType,label,label_num
INC5214951,kphc labels not printing prodsdm ,Phone,Printer Issues,1
INC3104876,prodnbm wasf #issue caregiver status report not printing other needs/ restrictions sections,Phone,Printer Issues,1
INC1887305,bp needs hc backend printing setup on  am4373016 ,Phone,Printer Issues,1
INC3522016,pc desktop mahcpam3311682  no  longer  able to print in kphc ,Phone,Printer Issues,1
INC5009981,(fai fpr7 8/6 #printing) urgent: paymentmate: not able to print end of day report.  picks printer and cursor just spins,Phone,Printer Issues,1
INC1180293,upon checking does not need to be printed out.  needs to be nulled,Phone,Printer Issues,1
INC3299500,3rd flr. cardiology rm#11 door#a3495 pc not able to print anything from kphc. ,Phone,Printer Issues,1
INC4821993,"cnslnam3913982 - bp can't print avs from pc, other documents print ok. ",Phone,Printer Issues,1
INC3322665,p2 - replaced photoconductor = printing gibberish from health connect - transfer to health connect,Phone,Printer Issues,1
INC6149181,can't print controlled script: urgent,Phone,Printer Issues,1
INC3841470,bp cant print from kphc on pc nwwmcam3830616,Phone,Printer Issues,1
INC4285654,(slh urg #printing) unable to print wasf yesterday.,Phone,Printer Issues,1
INC2420161,wdl-2 (12-18 2:58 pm) bp says wristband printer is not printing correctly,Phone,Printer Issues,1
INC4158725,(ssc ccl #outpatient) - unable to print armbands after update ,Phone,Printer Issues,1
INC6014719,urgent - change epic printing to fac068p,Phone,Printer Issues,1
INC4037429,(val hhh #other) poor printer quality. please refrence ticket inc4027231. bp states printer quality is poor. hewlett packard states it is not a printer,Phone,Printer Issues,1
INC6052015,"(str-gyna #printing) h407841 - unable to print genetic consent form, printer ip: 10.242.232.237, pc: cnstram3983202.",Phone,Printer Issues,1
INC1232414,kphc-dmc-ed-adt-ed department are getting this gibberish print out every time patient has an admit order. ,Direct Input,Printer Issues,1
INC0152803,kphc epic print to pdf issue -     am3520825,Phone,Printer Issues,1
INC4493620,bp unable to print pdf from kphc application see screen shot conf area,Phone,Printer Issues,1
INC1586838,printer broken- map all pc's listed seagwpl-49 10.161.210.251 gw opgthalmology-199007,Direct Input,Printer Issues,1
INC3839326,"kphc - six computers no longer printing to correct printer, worked yesterday.  no exam rooms are printing to correct location",Phone,Printer Issues,1
INC0738962,"computer needs kphc rx prescriptions to be mapped to printer ip:10.182.54.236, quename: ncsln147 on pc cnslnam3911963.",Phone,Printer Issues,1
INC5019326,(rpw8/6#inpatient) could not print letter form kphc,Phone,Printer Issues,1
INC5800211,(dub oth #outpatient) unable to print wasf,Direct Input,Printer Issues,1
INC3446469,kphc issue; back end printing issue,Phone,Printer Issues,1
INC5074907,(ssc medsurg #inpatient) user lost front end printers in windows,Phone,Printer Issues,1
INC0567435,sfo-kphc- drug food interaction report for a couple working days was not printing. report should print automatically in their department about 6am,Email,Printer Issues,1
INC1971646,ch-v  changed backend printing for ws malrgam3386766,Phone,Printer Issues,1
INC4050226,kphc printer mapping request,Phone,Printer Issues,1
INC1733234,backend label printer missing in hc,Phone,Printer Issues,1
INC2254723,bp needs the default backend printing for backend printing to be changed,Phone,Printer Issues,1
INC3202556,kphc outpatient taking a long time to print receipts,Phone,Printer Issues,1
INC3183022,paymentmate - change to print closer to user.  printer is \\cspncmwie001\csmnchlthed-01,Phone,Printer Issues,1
INC5943252,"mawdlam3861858 - md can't print prescriptions from that pc. unable to remote in, currently in use. ",Phone,Printer Issues,1
INC3239077,add backend printer for printing avs and letters,Phone,Printer Issues,1
INC6444741,tma/ please update watmaam5273148 to print to tma022p for epic printing,Walk-in,Printer Issues,1
INC5428133,(eur 8med 10/9 #printing) printer issue: pc am5291891 is not printing properly to 10.251.34.225/ncrosa01,Self-service,Printer Issues,1
INC5895724,urgent :- epic:- unable to print avs ,Phone,Printer Issues,1
INC5357209,default print change request - nwotcam3942450 to printer otc_mh_1 - ,Direct Input,Printer Issues,1
INC5971489,"omc - printer issue: other printer problem (am4754957) - pharmacy, 1st flr, rm 1471",Self-service,Printer Issues,1
INC6408405,bp unable to print an pvs,Phone,Printer Issues,1
INC6095121,kphc inpatient /printing handoff list,Phone,Printer Issues,1
INC5381421,(pls ped #outpatient) bp called in to report that her printing immunization yellow card was not printing out,Phone,Printer Issues,1
INC4370126,"unable to close till and do end of day procedures, also not printing shift report ",Phone,Printer Issues,1
INC4956888,req0721551  (spw med1 8/1 #printing) zebra printer issue: print jobs are not formatted correctly (am4641485),Self-service,Printer Issues,1
INC3073722,unable to print rx,Chat,Printer Issues,1
INC1911933,(eur wh 11/13 #printing) mob2 wh printer mapping issues- dr cathy watson and the other is for lisa tramposh a nurse practitioner,Self-service,Printer Issues,1
INC0579452,printer issue: other printer problem,Self-service,Printer Issues,1
INC6284133,bp needing assistance with a payment mate receipt reprint. remoted into bp's computer to assist.,Phone,Printer Issues,1
INC4200932,(srf ms #printing )printer issue: print jobs are not printing (am4715133),Self-service,Printer Issues,1
INC1748041,incident - unable print the avs because of a hard stop - pulse oximetry screen must be documented before discharge instructions can be printed. ,Phone,Printer Issues,1
INC3527336,label printer will not print visit in health connect.,Phone,Printer Issues,1
INC5057823,unable to print lab requisitions from kphc (bottom end of document gets cut off),Phone,Printer Issues,1
INC1764191,unable to route to another printer kphc - form is printing to zebra printer ,Phone,Printer Issues,1
INC0854419,#next day need to configure kphc backend printing,Phone,Printer Issues,1
INC4236092,kphc - unable to print after visit summary for nicu patient - error open lda,Phone,Printer Issues,1
INC6100922,bp is having issues printing pst from epic and she can print from that printer,Phone,Printer Issues,1
INC6212718,(wcr oth #inpatient) workstation not mapped to the correct printer,Direct Input,Printer Issues,1
INC6006595,cswdham5281793: low paper,Self-service,Printer Issues,1
INC3499720,2018 kphc upgrade amb - a - md reporting issue with encounter summary report printing more information than previously or needed ,Phone,Printer Issues,1
INC4366341,(fre afm #printing) unable to print anything from kphc,Direct Input,Printer Issues,1
INC0942407,rwc bpam - unable to reprint bpam orders - dummy report and/or incorrect printer defaulted,Direct Input,Printer Issues,1
INC3167598,kphc lws:  wcr 3s  cnwcram5312357  cnwcram5283342  printer: 10.2555.51.247  unable to print d/c instructions   925-295-4881,Phone,Printer Issues,1
INC5600348,int p2 need to map 3 wows to a printer,Phone,Printer Issues,1
INC3753501,wpr-2 04/12 13:52 add printer to computer,Phone,Printer Issues,1
INC5510702,documents are printing to the incorrect printer,Phone,Printer Issues,1
INC1790456,incident - after checking in members in kphc the system is not allowing a reciept to print. client gets page with garbled alpha/num text. am4468866 661-726-2422,Phone,Printer Issues,1
INC1151325,a - chart review - qq: bp reporting referral instructions not printing on patient avs (see example in confidential documents),Email,Printer Issues,1
INC4378486,kphc dsa: l&d - unable to print facesheets for one patient getting no information on print forms,Phone,Printer Issues,1
INC0768334,kphc windows printing issue.,Phone,Printer Issues,1
INC3102820,(eur pod c (02/14 #printing) am4204102 not printing labels or missing bar codes when they do print,Phone,Printer Issues,1
INC3756008,kphc -cnvacam3977535 needs backend printer changed from cnvacmed3-05 to 01,Phone,Printer Issues,1
INC5815088,cslsaam3982903: low paper,Self-service,Printer Issues,1
INC3256226,transfer to local it - (issue is related needing multiple printers mapped to a doctors pc in exam room) spoke to dawn,Self-service,Printer Issues,1
INC1559295,sfo - user is reporting lab labels when released are not printing ,Phone,Printer Issues,1
INC1978635,low paper,Direct Input,Printer Issues,1
INC3234559,print jobs to printer are only coming out as gibberish - 1 user,Phone,Printer Issues,1
INC4601440,mas - issue with printing avs - user reports server issue,Phone,Printer Issues,1
INC5832014,(drv ed #outpatient) unable to print avs,Phone,Printer Issues,1
INC5521084,printer 10.244.6.205 ncclo016 seems to have stuck bad backend job. keeps printing blanks when on the network,Direct Input,Printer Issues,1
INC1233826,reporting that radiant is not printing the requistions automatically.,Phone,Printer Issues,1
INC5584618,printer is not printing from kphc but can from everything else,Phone,Printer Issues,1
INC2648692,"see notes,  possible printer mapping backend, 2nd floor 3600 broadway interventional radiology",Phone,Printer Issues,1
INC5733271,printer is printing lots of paper with strange letters,Chat,Printer Issues,1
INC6436800,set up epic printing for prescriptions,Phone,Printer Issues,1
INC4081874,"'-unable to print receipts from kphc -   printer wsa down, needed it redirected ",Phone,Printer Issues,1
INC0185157,workstation seagwam3923047 is unable to print from health connect,Direct Input,Printer Issues,1
INC4782883,registration staff reports check in receipt is printing 2 copies for all patient and would like to have print on 1 receipt.  pc name cnssfam5305672,Phone,Printer Issues,1
INC4797070,(vac-ped1 #printer) default printer not presnet in pc,Phone,Printer Issues,1
INC2202988,"bp is not able to print registration receipts from hc,   on printer   am647376 , bp says she diconnected some wires, reconnected not able to print . ",Phone,Printer Issues,1
INC4857312,add printer to kphc backend,Phone,Printer Issues,1
INC4797744,"dsa kphc: two issues, cannot eprescribe, also cannot text another new provider, fixed printer prob",Phone,Printer Issues,1
INC3271785,how to configure printer settings from health connect to two different printers ,Chat,Printer Issues,1
INC5317319,checker - urgent - unable to print to rmsup183 from kphc,Phone,Printer Issues,1
INC3539869,kphc unable to print from pc cnvacam3887660,Phone,Printer Issues,1
INC0472320,need printer reroute,Direct Input,Printer Issues,1
INC5370978,"pc no longer prints receipt to usually printer, this is kphc printing",Phone,Printer Issues,1
INC4184050,avs and back end printing not printing from cnsbwhear-01 to pc cnsbwam3358007,Phone,Printer Issues,1
INC1180848,bp unable to view or print patient glucose reading  in hc ,Phone,Printer Issues,1
INC4172175,(vac-pne1 #upgrade)unable to print outside fill printer status (there are no printer in the same department as this workstation),Phone,Printer Issues,1
INC5896143,doctor reporting needs to change back end printing on pc  martnam5464993  to another printer,Phone,Printer Issues,1
INC3906198,(eur  ip 4/25 #printing) needs to have rilis print jobs rerouted,Phone,Printer Issues,1
INC5390244,cshbmam5280384: low paper,Self-service,Printer Issues,1
INC0645529,"epic printing causes bypass error, eus checked and made changes issue still persists and windows printing is fine send to epic nw",Phone,Printer Issues,1
INC0909253,"bp needs hc backend printing re-setup on correct  printer ,  am4278449 ",Phone,Printer Issues,1
INC4469646,am4570622/printer**not printing labels correctly--missing information,Phone,Printer Issues,1
INC4784746,(eur- afm 7/17 #printing) bp cant print schedules from kphc,Phone,Printer Issues,1
INC5382470,nw first touch resolution,Phone,Printer Issues,1
INC1262082,needs the zebra printer mapped to pc,Phone,Printer Issues,1
INC0695692,bp is not able to print out the avs report on the pc machine for pc am3951208,Phone,Printer Issues,1
INC4327196,printing default to onenote,Phone,Printer Issues,1
